Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,X0_reg_prob,X1_reg_prob,pred_ID_frw_prob,X0_frw_prob,X1_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,md,complexity,tree_count
1,1,73,0.998,0.002,73,0.998,0.002,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,74,0.456,0.544,74,0.456,0.544,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,75,0.818,0.182,75,0.804,0.196,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,76,0.784,0.216,76,0.8,0.2,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,77,0.06,0.94,77,0.076,0.924,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,0,78,0.994,0.006,78,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,79,0.956,0.044,79,0.974,0.026,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,80,0.74,0.26,80,0.74,0.26,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,81,0.046,0.954,81,0.03,0.97,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,82,0.25,0.75,82,0.244,0.756,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,83,0.99,0.01,83,0.996,0.004,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,84,0.852,0.148,84,0.868,0.132,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,85,0.998,0.002,85,0.998,0.002,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,86,0.898,0.102,86,0.934,0.066,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,87,0.908,0.092,87,0.918,0.082,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,88,0.442,0.558,88,0.39,0.61,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,89,0.516,0.484,89,0.666,0.334,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,90,0.368,0.632,90,0.34,0.66,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,91,0.012,0.988,91,0.008,0.992,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,92,0.836,0.164,92,0.878,0.122,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,93,1,0,93,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,94,0.124,0.876,94,0.154,0.846,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,95,0.232,0.768,95,0.226,0.774,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,96,0.89,0.11,96,0.912,0.088,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,97,1,0,97,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,98,0.05,0.95,98,0.058,0.942,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,99,0.544,0.456,99,0.55,0.45,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,100,0.008,0.992,100,0.016,0.984,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,1,1,0,1,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,2,0.65,0.35,2,0.6,0.4,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,3,1,0,3,0.99,0.01,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,4,0.38,0.62,4,0.32,0.68,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,5,1,0,5,0.99,0.01,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,6,0.18,0.82,6,0.1,0.9,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,7,0.01,0.99,7,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,0,8,0.99,0.01,8,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,9,0.08,0.92,9,0.1,0.9,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,10,0.12,0.88,10,0.05,0.95,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,0,11,0.98,0.02,11,1,0,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,12,0.77,0.23,12,0.77,0.23,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,13,0.9,0.1,13,0.95,0.05,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,14,0.04,0.96,14,0.12,0.88,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,15,0.77,0.23,15,0.76,0.24,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,16,0.78,0.22,16,0.79,0.21,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,17,0.56,0.44,17,0.53,0.47,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,18,0,1,18,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,19,0.15,0.85,19,0.06,0.94,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,20,0.54,0.46,20,0.65,0.35,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,21,0.08,0.92,21,0.09,0.91,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,22,1,0,22,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,23,0.97,0.03,23,0.93,0.07,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,24,0.35,0.65,24,0.25,0.75,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,25,0.16,0.84,25,0.1,0.9,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,26,0,1,26,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,27,0.94,0.06,27,0.97,0.03,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,0,28,0.99,0.01,28,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,29,1,0,29,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,30,0.04,0.96,30,0.01,0.99,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,31,0.99,0.01,31,0.99,0.01,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,32,0.14,0.86,32,0.1,0.9,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,33,0.01,0.99,33,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,34,1,0,34,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,35,0.27,0.73,35,0.3,0.7,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,36,0.29,0.71,36,0.3,0.7,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,37,0.06,0.94,37,0.1,0.9,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,38,0.01,0.99,38,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,39,0.85,0.15,39,0.91,0.09,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,40,0.68,0.32,40,0.65,0.35,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,41,1,0,41,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,42,0.01,0.99,42,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,43,1,0,43,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,44,0.17,0.83,44,0.24,0.76,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,45,0.12,0.88,45,0.12,0.88,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,46,0.11,0.89,46,0.13,0.87,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,47,0.97,0.03,47,0.95,0.05,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,48,1,0,48,0.99,0.01,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,49,0.11,0.89,49,0.11,0.89,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,50,0.19,0.81,50,0.2,0.8,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,51,0.02,0.98,51,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,0,52,0.99,0.01,52,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,53,0.78,0.22,53,0.76,0.24,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,54,0.28,0.72,54,0.23,0.77,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,55,0,1,55,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,56,0.32,0.68,56,0.2,0.8,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,57,0.44,0.56,57,0.48,0.52,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,58,0.95,0.05,58,0.99,0.01,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,59,0.13,0.87,59,0.09,0.91,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,60,0.73,0.27,60,0.77,0.23,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,61,0.12,0.88,61,0.15,0.85,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,62,0.33,0.67,62,0.23,0.77,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,63,1,0,63,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,64,0,1,64,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,65,0.11,0.89,65,0.14,0.86,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,66,0.46,0.54,66,0.49,0.51,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,67,0.87,0.13,67,0.92,0.08,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,0,68,0.99,0.01,68,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,69,0.02,0.98,69,0.04,0.96,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,70,0.96,0.04,70,0.94,0.06,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,71,0.34,0.66,71,0.18,0.82,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,72,0.95,0.05,72,0.95,0.05,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,73,0.99,0.01,73,0.99,0.01,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,74,0,1,74,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,75,0.64,0.36,75,0.62,0.38,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,76,0.76,0.24,76,0.77,0.23,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,77,0.41,0.59,77,0.39,0.61,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,78,0.62,0.38,78,0.69,0.31,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,79,0.64,0.36,79,0.67,0.33,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,80,0.32,0.68,80,0.39,0.61,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,81,1,0,81,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,82,0.8,0.2,82,0.88,0.12,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,83,0.13,0.87,83,0.07,0.93,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,84,0.93,0.07,84,0.96,0.04,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,85,1,0,85,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,86,0.65,0.35,86,0.64,0.36,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,87,0.87,0.13,87,0.92,0.08,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,88,0.75,0.25,88,0.75,0.25,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,89,0.8,0.2,89,0.79,0.21,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,90,0.34,0.66,90,0.33,0.67,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,91,0.89,0.11,91,0.94,0.06,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,92,0.04,0.96,92,0.06,0.94,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,93,0.27,0.73,93,0.24,0.76,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,94,0.75,0.25,94,0.71,0.29,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,1,95,0.01,0.99,95,0,1,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,96,0.29,0.71,96,0.29,0.71,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,97,0.1,0.9,97,0.05,0.95,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,98,0.1,0.9,98,0.12,0.88,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,99,0.02,0.98,99,0.01,0.99,1,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
0,0,100,1,0,100,1,0,0,2019-10-05 22:44:43,113,89,50,50,3,0.05,100
1,1,1,0.988,0.012,1,0.984,0.016,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,2,0.946,0.054,2,0.922,0.078,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,3,0.044,0.956,3,0.028,0.972,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,4,0.816,0.184,4,0.814,0.186,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,5,0.87,0.13,5,0.834,0.166,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,6,0.752,0.248,6,0.75,0.25,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,7,0.788,0.212,7,0.714,0.286,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,8,1,0,8,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,9,0.456,0.544,9,0.436,0.564,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,10,0.942,0.058,10,0.942,0.058,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,11,0.644,0.356,11,0.594,0.406,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,12,0.806,0.194,12,0.776,0.224,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,13,0.064,0.936,13,0.05,0.95,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,14,0.066,0.934,14,0.078,0.922,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,15,0.362,0.638,15,0.35,0.65,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,16,0.08,0.92,16,0.08,0.92,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,17,0.004,0.996,17,0.004,0.996,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,18,0.864,0.136,18,0.838,0.162,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,19,0.204,0.796,19,0.17,0.83,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,1,20,0.498,0.502,20,0.502,0.498,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,21,0.63,0.37,21,0.608,0.392,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,22,0.774,0.226,22,0.734,0.266,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,23,0.636,0.364,23,0.672,0.328,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,24,0,1,24,0,1,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,25,0.064,0.936,25,0.052,0.948,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,26,0,1,26,0,1,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,27,0.028,0.972,27,0.022,0.978,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,28,0.138,0.862,28,0.126,0.874,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,29,0.21,0.79,29,0.224,0.776,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,30,0.526,0.474,30,0.516,0.484,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,31,0.93,0.07,31,0.942,0.058,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,32,0.98,0.02,32,0.986,0.014,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,33,0.846,0.154,33,0.822,0.178,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,34,0.748,0.252,34,0.692,0.308,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,35,0.032,0.968,35,0.014,0.986,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,36,0.27,0.73,36,0.234,0.766,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,37,0.996,0.004,37,0.996,0.004,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,38,0.86,0.14,38,0.822,0.178,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,39,0.362,0.638,39,0.348,0.652,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,40,0.242,0.758,40,0.224,0.776,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,41,0.862,0.138,41,0.856,0.144,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,42,0.038,0.962,42,0.026,0.974,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,43,0.878,0.122,43,0.862,0.138,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,44,0.042,0.958,44,0.042,0.958,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,45,0.03,0.97,45,0.008,0.992,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,46,0.748,0.252,46,0.772,0.228,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,47,0.994,0.006,47,0.994,0.006,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,48,0.714,0.286,48,0.71,0.29,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,49,0.944,0.056,49,0.938,0.062,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,50,0.796,0.204,50,0.802,0.198,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,51,0.676,0.324,51,0.688,0.312,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,52,1,0,52,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,53,0.726,0.274,53,0.712,0.288,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,54,0.142,0.858,54,0.082,0.918,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,55,0.376,0.624,55,0.36,0.64,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,56,0.944,0.056,56,0.944,0.056,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,57,0.904,0.096,57,0.916,0.084,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,58,0.254,0.746,58,0.23,0.77,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,59,0.388,0.612,59,0.368,0.632,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,60,0.892,0.108,60,0.896,0.104,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,61,0.73,0.27,61,0.708,0.292,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,0,62,0.99,0.01,62,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,63,0.002,0.998,63,0.002,0.998,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,64,0.768,0.232,64,0.728,0.272,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,0,65,0.52,0.48,65,0.468,0.532,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,66,0.692,0.308,66,0.704,0.296,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,67,0.85,0.15,67,0.826,0.174,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,68,0.64,0.36,68,0.668,0.332,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,69,0.43,0.57,69,0.4,0.6,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,70,0,1,70,0,1,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,71,0.61,0.39,71,0.612,0.388,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,72,1,0,72,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,73,0.648,0.352,73,0.624,0.376,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,74,0.244,0.756,74,0.212,0.788,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,75,0.762,0.238,75,0.716,0.284,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,1,76,1,0,76,0.994,0.006,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,77,0.002,0.998,77,0.002,0.998,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,78,0.802,0.198,78,0.75,0.25,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,79,0.434,0.566,79,0.438,0.562,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,80,0.754,0.246,80,0.76,0.24,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,81,0.684,0.316,81,0.718,0.282,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,82,0.93,0.07,82,0.93,0.07,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,83,0.992,0.008,83,0.996,0.004,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,0,84,0.99,0.01,84,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,85,1,0,85,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,86,0.836,0.164,86,0.84,0.16,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,87,0.786,0.214,87,0.756,0.244,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,88,0.996,0.004,88,0.996,0.004,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,89,0.756,0.244,89,0.744,0.256,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,90,0.44,0.56,90,0.39,0.61,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,91,0.04,0.96,91,0.04,0.96,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,92,0.766,0.234,92,0.768,0.232,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,93,0.762,0.238,93,0.734,0.266,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,94,1,0,94,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,95,0.922,0.078,95,0.91,0.09,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,96,0.986,0.014,96,0.988,0.012,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,97,0.642,0.358,97,0.626,0.374,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,98,1,0,98,1,0,0,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,99,0.004,0.996,99,0.01,0.99,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
1,1,100,0.786,0.214,100,0.768,0.232,1,2019-10-05 22:49:32,103,99,60,40,3,0.05,500
0,0,1,0.16,0.84,1,0.15,0.85,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,2,0.24,0.76,2,0.25,0.75,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,3,0.26,0.74,3,0.37,0.63,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,1,4,0.42,0.58,4,0.53,0.47,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,0,5,0.99,0.01,5,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,6,1,0,6,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,7,0.92,0.08,7,0.9,0.1,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,8,0.95,0.05,8,0.91,0.09,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,9,0.88,0.12,9,0.82,0.18,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,10,0.79,0.21,10,0.69,0.31,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,11,1,0,11,1,0,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,12,0.22,0.78,12,0.24,0.76,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,13,0,1,13,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,14,0.95,0.05,14,0.91,0.09,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,15,0.89,0.11,15,0.85,0.15,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,16,0.96,0.04,16,0.93,0.07,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,17,0.23,0.77,17,0.26,0.74,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,18,0,1,18,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,1,19,0.01,0.99,19,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,20,0.38,0.62,20,0.45,0.55,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,21,0.11,0.89,21,0.1,0.9,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,22,0,1,22,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,23,0,1,23,0,1,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,24,0.72,0.28,24,0.62,0.38,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,25,0.36,0.64,25,0.43,0.57,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,26,1,0,26,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,27,1,0,27,1,0,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,28,0.22,0.78,28,0.28,0.72,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
0,0,29,0.02,0.98,29,0.01,0.99,1,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
1,1,30,0.88,0.12,30,0.87,0.13,0,2019-10-05 22:50:30,112,90,51,49,3,0.1,100
