Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,setosa_reg_prob,versicolor_reg_prob,virginica_reg_prob,pred_ID_frw_prob,setosa_frw_prob,versicolor_frw_prob,virginica_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,md,ms,complexity,tree_count
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,20,1,0,0,20,1,0,0,setosa,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,versicolor,21,0,0.98,0.02,21,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,versicolor,27,0,0.98,0.02,27,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,versicolor,29,0,0.98,0.02,29,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,34,0,0.92,0.08,34,0,0.88,0.12,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,36,0,1,0,36,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
versicolor,versicolor,37,0,1,0,37,0,1,0,versicolor,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-02 09:34:24,0,0,0,0,2,25,0.1,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,versicolor,19,0,0.968,0.032,19,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,virginica,35,0,0.002,0.998,35,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,36,0,0.006,0.994,36,0,0.002,0.998,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,37,0,0.056,0.944,37,0,0.032,0.968,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,39,0,0.116,0.884,39,0,0.088,0.912,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,virginica,40,0,0.002,0.998,40,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,41,0,0.728,0.272,41,0,0.808,0.192,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,44,0,0.766,0.234,44,0,0.81,0.19,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,virginica,45,0,0.002,0.998,45,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
versicolor,versicolor,48,0,0.056,0.944,48,0,0.032,0.968,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-02 09:35:37,0,0,0,0,2,25,0.1,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,19,0,0.94,0.06,19,0,0.99,0.01,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,versicolor,36,0,0,1,36,0,0.01,0.99,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,39,0,0.94,0.06,39,0,0.99,0.01,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,40,0,0.02,0.98,40,0,0.02,0.98,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,42,0,0.08,0.92,42,0,0.03,0.97,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,44,0,0.9,0.1,44,0,0.98,0.02,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,45,0,0.92,0.08,45,0,0.98,0.02,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,46,0,0.92,0.08,46,0,0.98,0.02,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
versicolor,versicolor,49,0,0.02,0.98,49,0,0.01,0.99,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-02 09:35:51,0,0,0,0,3,25,0.01,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,setosa,2,0.998,0.002,0,2,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,setosa,17,0.998,0.002,0,17,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,virginica,20,0.002,0.982,0.016,20,0,0.99,0.01,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,21,0,0.864,0.136,21,0,0.906,0.094,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,22,0,0.998,0.002,22,0,0.998,0.002,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,24,0,0.97,0.03,24,0,0.996,0.004,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,virginica,25,0.002,0.998,0,25,0,0.998,0.002,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,virginica,26,0.002,0.982,0.016,26,0,0.992,0.008,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,28,0,0.97,0.03,28,0,0.996,0.004,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,virginica,29,0.002,0.998,0,29,0,0.998,0.002,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,virginica,31,0.002,0.982,0.016,31,0,0.992,0.008,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,32,0,0.956,0.044,32,0,0.986,0.014,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,versicolor,33,0.002,0.998,0,33,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,36,0,1,0,36,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,37,0,1,0,37,0,1,0,versicolor,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,virginica,38,0,0.002,0.998,38,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,virginica,40,0,0.002,0.998,40,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,virginica,41,0,0.002,0.998,41,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,virginica,43,0,0.002,0.998,43,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,45,0,0.18,0.82,45,0,0.262,0.738,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,46,0,0.182,0.818,46,0,0.26,0.74,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,47,0,0.628,0.372,47,0,0.634,0.366,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
versicolor,versicolor,50,0,0.002,0.998,50,0,0.002,0.998,virginica,2019-10-02 09:37:04,0,0,0,0,3,25,0.01,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,virginica,27,0,0.44,0.56,27,0,0.54,0.46,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-02 09:37:19,0,0,0,0,3,25,0.05,100
